TOPIC	HIT_ID	WORKER_ID	DOC_ID	TRUTH	LABEL
20298	x0006	worker179	document8537	-1	0
20298	x0006	worker179	document8538	-1	0
20298	x0006	worker392	document8534	-1	1
20298	x0006	worker392	document8535	-1	1
20298	x0006	worker392	document8536	-1	1
20298	x0006	worker392	document8537	-1	0
20298	x0006	worker392	document8538	-1	1
20298	x0006	worker396	document8534	-1	1
20298	x0006	worker396	document8535	-1	1
20298	x0006	worker396	document8537	-1	1
20298	x0006	worker396	document8538	-1	1
20298	x0006	worker57	document8534	-1	0
20298	x0006	worker57	document8535	-1	1
20298	x0006	worker57	document8536	-1	0
20298	x0006	worker57	document8537	-1	1
20298	x0006	worker76	document8534	-1	0
20298	x0006	worker76	document8535	-1	0
20298	x0006	worker76	document8537	-1	0
20298	x0006	worker76	document8538	-1	0
20298	x0007	worker179	document8539	-1	0
20298	x0007	worker179	document8540	-1	0
20298	x0007	worker179	document8541	-1	1
20298	x0007	worker179	document8542	1	0
20298	x0007	worker179	document8543	-1	1
20298	x0007	worker197	document8539	-1	1
20298	x0007	worker197	document8540	-1	1
20298	x0007	worker197	document8541	-1	1
20298	x0007	worker197	document8542	1	1
20298	x0007	worker197	document8543	-1	1
20298	x0007	worker267	document8540	-1	1
20298	x0007	worker267	document8541	-1	1
20298	x0007	worker267	document8542	1	1
20298	x0007	worker267	document8543	-1	1
20298	x0007	worker280	document8539	-1	1
20298	x0007	worker280	document8540	-1	1
20298	x0007	worker280	document8541	-1	1
20298	x0007	worker280	document8542	1	1
20298	x0007	worker280	document8543	-1	1
20298	x0007	worker294	document8539	-1	0
20298	x0007	worker294	document8540	-1	0
20298	x0007	worker294	document8541	-1	0
20298	x0007	worker294	document8542	1	0
20298	x0007	worker294	document8543	-1	0
20298	x0008	worker108	document8544	-1	1
20298	x0008	worker108	document8545	-1	1
20298	x0008	worker108	document8546	-1	1
20298	x0008	worker108	document8547	-1	1
20298	x0008	worker108	document8548	-1	1
20298	x0008	worker208	document8544	-1	1
20298	x0008	worker208	document8545	-1	0
20298	x0008	worker208	document8546	-1	0
20298	x0008	worker208	document8547	-1	0
20298	x0008	worker208	document8548	-1	0
20298	x0008	worker281	document8544	-1	1
20298	x0008	worker281	document8545	-1	1
20298	x0008	worker281	document8546	-1	1
20298	x0008	worker281	document8547	-1	1
20298	x0008	worker281	document8548	-1	1
20298	x0008	worker441	document8544	-1	0
20298	x0008	worker441	document8545	-1	0
20298	x0008	worker441	document8546	-1	0
20298	x0008	worker441	document8547	-1	0
20298	x0008	worker441	document8548	-1	0
20298	x0008	worker504	document8544	-1	0
20298	x0008	worker504	document8545	-1	1
20298	x0008	worker504	document8546	-1	1
20298	x0008	worker504	document8547	-1	0
20298	x0008	worker504	document8548	-1	0
20298	x0009	worker108	document8549	-1	1
20298	x0009	worker108	document8550	-1	1
20298	x0009	worker108	document8551	-1	1
20298	x0009	worker108	document8552	-1	1
20298	x0009	worker108	document8553	-1	1
20298	x0009	worker208	document8549	-1	1
20298	x0009	worker208	document8550	-1	0
20298	x0009	worker208	document8551	-1	0
20298	x0009	worker208	document8552	-1	1
20298	x0009	worker208	document8553	-1	0
20298	x0009	worker302	document8549	-1	1
20298	x0009	worker302	document8550	-1	0
20298	x0009	worker302	document8551	-1	1
20298	x0009	worker339	document8549	-1	1
20298	x0009	worker339	document8550	-1	1
20298	x0009	worker339	document8551	-1	1
20298	x0009	worker339	document8552	-1	1
20298	x0009	worker339	document8553	-1	1
20298	x0009	worker401	document8549	-1	0
20298	x0009	worker401	document8551	-1	0
20298	x0009	worker401	document8552	-1	0
20298	x0010	worker103	document8554	-1	1
20298	x0010	worker103	document8555	-1	1
20298	x0010	worker103	document8556	-1	1
20298	x0010	worker103	document8557	-1	1
20298	x0010	worker137	document8554	-1	0
20298	x0010	worker137	document8555	-1	0
20298	x0010	worker137	document8556	-1	0
20298	x0010	worker137	document8557	-1	0
20298	x0010	worker197	document8554	-1	1
20298	x0010	worker197	document8555	-1	1
20298	x0010	worker197	document8556	-1	1
20298	x0010	worker197	document8557	-1	1
20298	x0010	worker208	document8554	-1	0
20298	x0010	worker208	document8555	-1	0
20298	x0010	worker208	document8556	-1	0
20298	x0010	worker208	document8557	-1	0
20298	x0010	worker209	document8554	-1	1
20298	x0010	worker209	document8555	-1	0
20298	x0010	worker209	document8556	-1	1
20298	x0010	worker209	document8557	-1	0
20298	x0011	worker208	document8558	-1	1
20298	x0011	worker208	document8559	-1	0
20298	x0011	worker208	document8560	-1	1
20298	x0011	worker208	document8561	-1	0
20298	x0011	worker280	document8558	-1	0
20298	x0011	worker280	document8559	-1	0
20298	x0011	worker280	document8560	-1	0
20298	x0011	worker280	document8561	-1	0
20298	x0011	worker362	document8558	-1	1
20298	x0011	worker362	document8559	-1	1
20298	x0011	worker362	document8560	-1	1
20298	x0011	worker362	document8561	-1	1
20298	x0011	worker451	document8558	-1	0
20298	x0011	worker451	document8559	-1	1
20298	x0011	worker451	document8560	-1	0
20298	x0011	worker451	document8561	-1	1
20298	x0011	worker505	document8558	-1	1
20298	x0011	worker505	document8559	-1	0
20298	x0011	worker505	document8560	-1	0
20298	x0011	worker505	document8561	-1	0
20298	x0012	worker103	document8562	-1	1
20298	x0012	worker103	document8563	-1	0
20298	x0012	worker103	document8564	-1	1
20298	x0012	worker103	document8565	-1	1
20298	x0012	worker108	document8562	-1	1
20298	x0012	worker108	document8563	-1	1
20298	x0012	worker108	document8564	-1	1
20298	x0012	worker108	document8565	-1	1
20298	x0012	worker236	document8562	-1	1
20298	x0012	worker236	document8563	-1	1
20298	x0012	worker236	document8564	-1	1
20298	x0012	worker236	document8565	-1	1
20298	x0012	worker238	document8562	-1	1
20298	x0012	worker238	document8563	-1	0
20298	x0012	worker238	document8564	-1	1
20298	x0012	worker238	document8565	-1	1
20298	x0012	worker312	document8562	-1	1
20298	x0012	worker312	document8563	-1	1
20298	x0012	worker312	document8564	-1	1
20298	x0012	worker312	document8565	-1	1
20298	x0013	worker152	document8566	-1	0
20298	x0013	worker152	document8567	-1	0
20298	x0013	worker152	document8568	-1	1
20298	x0013	worker152	document8569	-1	0
20298	x0013	worker275	document8567	-1	1
20298	x0013	worker275	document8568	-1	1
20298	x0013	worker280	document8566	-1	1
20298	x0013	worker280	document8567	-1	1
20298	x0013	worker280	document8568	-1	1
20298	x0013	worker280	document8569	-1	0
20298	x0013	worker397	document8566	-1	1
20298	x0013	worker397	document8567	-1	1
20298	x0013	worker397	document8568	-1	1
20298	x0013	worker397	document8569	-1	0
20298	x0013	worker398	document8566	-1	1
20298	x0013	worker398	document8567	-1	0
20298	x0013	worker398	document8568	-1	1
20298	x0014	worker103	document8570	-1	1
20298	x0014	worker103	document8571	-1	1
20298	x0014	worker103	document8572	-1	1
20298	x0014	worker103	document8573	0	1
20298	x0014	worker108	document8570	-1	1
20298	x0014	worker108	document8571	-1	1
20298	x0014	worker108	document8572	-1	1
20298	x0014	worker108	document8573	0	1
20298	x0014	worker208	document8570	-1	1
20298	x0014	worker208	document8571	-1	0
20298	x0014	worker208	document8572	-1	1
20298	x0014	worker208	document8573	0	1
20298	x0014	worker312	document8570	-1	0
20298	x0014	worker312	document8571	-1	0
20298	x0014	worker312	document8572	-1	1
20298	x0014	worker312	document8573	0	0
20298	x0015	worker108	document8574	-1	1
20298	x0015	worker108	document8575	-1	1
20298	x0015	worker108	document8576	-1	1
20298	x0015	worker108	document8577	-1	1
20298	x0015	worker152	document8574	-1	1
20298	x0015	worker152	document8575	-1	0
20298	x0015	worker152	document8576	-1	0
20298	x0015	worker152	document8577	-1	0
20298	x0015	worker208	document8574	-1	1
20298	x0015	worker208	document8575	-1	1
20298	x0015	worker208	document8576	-1	1
20298	x0015	worker320	document8574	-1	1
20298	x0015	worker320	document8575	-1	0
20298	x0015	worker320	document8576	-1	1
20298	x0015	worker320	document8577	-1	1
20298	x0015	worker320	document8578	0	1
20298	x0016	worker103	document8579	-1	1
20298	x0016	worker103	document8580	-1	1
20298	x0016	worker103	document8581	-1	1
20298	x0016	worker103	document8582	-1	0
20298	x0016	worker108	document8579	-1	1
20298	x0016	worker108	document8580	-1	1
20298	x0016	worker108	document8581	-1	1
20298	x0016	worker108	document8582	-1	1
20298	x0016	worker236	document8579	-1	0
20298	x0016	worker236	document8580	-1	1
20298	x0016	worker236	document8581	-1	0
20298	x0016	worker236	document8582	-1	1
20298	x0016	worker267	document8579	-1	0
20298	x0016	worker267	document8580	-1	1
20298	x0016	worker267	document8581	-1	1
20298	x0016	worker267	document8582	-1	1
20298	x0016	worker448	document8579	-1	1
20298	x0016	worker448	document8580	-1	1
20298	x0016	worker448	document8581	-1	1
20298	x0016	worker448	document8582	-1	1
20298	x0017	worker108	document8583	-1	1
20298	x0017	worker108	document8584	-1	1
20298	x0017	worker108	document8585	1	1
20298	x0017	worker108	document8586	-1	1
20298	x0017	worker108	document8587	-1	1
20298	x0017	worker192	document8583	-1	1
20298	x0017	worker192	document8584	-1	0
20298	x0017	worker192	document8585	1	0
20298	x0017	worker192	document8586	-1	1
20298	x0017	worker192	document8587	-1	1
20298	x0017	worker226	document8583	-1	0
20298	x0017	worker226	document8584	-1	0
20298	x0017	worker226	document8585	1	0
20298	x0017	worker226	document8586	-1	0
20298	x0017	worker226	document8587	-1	1
20298	x0017	worker363	document8583	-1	1
20298	x0017	worker363	document8584	-1	1
20298	x0017	worker363	document8585	1	1
20298	x0017	worker363	document8586	-1	1
20298	x0017	worker363	document8587	-1	1
20298	x0017	worker445	document8583	-1	1
20298	x0017	worker445	document8584	-1	1
20298	x0017	worker445	document8585	1	1
20298	x0017	worker445	document8586	-1	1
20298	x0018	worker108	document8578	0	1
20298	x0018	worker108	document8588	-1	1
20298	x0018	worker108	document8589	-1	1
20298	x0018	worker108	document8590	-1	1
20298	x0018	worker108	document8591	1	1
20298	x0018	worker140	document8578	0	1
20298	x0018	worker140	document8588	-1	1
20298	x0018	worker140	document8589	-1	1
20298	x0018	worker140	document8590	-1	1
20298	x0018	worker140	document8591	1	1
20298	x0018	worker209	document8588	-1	1
20298	x0018	worker209	document8589	-1	1
20298	x0018	worker209	document8590	-1	0
20298	x0018	worker209	document8591	1	0
20298	x0018	worker272	document8578	0	1
20298	x0018	worker272	document8588	-1	0
20298	x0018	worker272	document8589	-1	0
20298	x0018	worker272	document8590	-1	0
20298	x0018	worker272	document8591	1	1
20298	x0018	worker320	document8578	0	1
20298	x0018	worker320	document8588	-1	0
20298	x0018	worker320	document8589	-1	0
20298	x0018	worker320	document8590	-1	1
20298	x0018	worker320	document8591	1	0
20298	x0019	worker141	document8592	-1	1
20298	x0019	worker141	document8593	-1	1
20298	x0019	worker141	document8594	-1	1
20298	x0019	worker141	document8595	1	1
20298	x0019	worker141	document8596	0	1
20298	x0019	worker208	document8592	-1	0
20298	x0019	worker208	document8593	-1	1
20298	x0019	worker208	document8594	-1	1
20298	x0019	worker208	document8595	1	1
20298	x0019	worker208	document8596	0	0
20298	x0019	worker236	document8592	-1	1
20298	x0019	worker236	document8593	-1	1
20298	x0019	worker236	document8594	-1	1
20298	x0019	worker236	document8595	1	1
20298	x0019	worker236	document8596	0	1
20298	x0019	worker272	document8592	-1	0
20298	x0019	worker272	document8593	-1	1
20298	x0019	worker272	document8594	-1	0
20298	x0019	worker272	document8595	1	1
20298	x0019	worker272	document8596	0	0
20298	x0019	worker280	document8592	-1	1
20298	x0019	worker280	document8593	-1	1
20298	x0019	worker280	document8594	-1	1
20298	x0019	worker280	document8595	1	1
20298	x0019	worker280	document8596	0	1
20298	x0020	worker108	document8597	-1	1
20298	x0020	worker108	document8598	-1	1
20298	x0020	worker108	document8599	-1	1
20298	x0020	worker108	document8600	-1	1
20298	x0020	worker131	document8597	-1	1
20298	x0020	worker131	document8598	-1	1
20298	x0020	worker131	document8599	-1	1
20298	x0020	worker131	document8600	-1	1
20298	x0020	worker131	document8601	-1	1
20298	x0020	worker294	document8597	-1	0
20298	x0020	worker294	document8598	-1	1
20298	x0020	worker294	document8599	-1	1
20298	x0020	worker294	document8600	-1	1
20298	x0020	worker294	document8601	-1	0
20298	x0020	worker32	document8597	-1	0
20298	x0020	worker32	document8598	-1	1
20298	x0020	worker32	document8599	-1	0
20298	x0020	worker32	document8601	-1	0
20298	x0020	worker506	document8597	-1	1
20298	x0020	worker506	document8598	-1	1
20298	x0020	worker506	document8599	-1	1
20298	x0020	worker506	document8600	-1	1
20298	x0020	worker506	document8601	-1	0
20298	x0021	worker108	document8602	0	1
20298	x0021	worker108	document8603	-1	1
20298	x0021	worker108	document8604	-1	1
20298	x0021	worker108	document8605	-1	1
20298	x0021	worker108	document8606	-1	1
20298	x0021	worker266	document8602	0	1
20298	x0021	worker266	document8603	-1	1
20298	x0021	worker266	document8604	-1	1
20298	x0021	worker266	document8605	-1	1
20298	x0021	worker266	document8606	-1	1
20298	x0021	worker267	document8602	0	1
20298	x0021	worker267	document8603	-1	1
20298	x0021	worker267	document8604	-1	1
20298	x0021	worker267	document8605	-1	1
20298	x0021	worker267	document8606	-1	1
20298	x0021	worker278	document8602	0	1
20298	x0021	worker278	document8603	-1	1
20298	x0021	worker278	document8604	-1	1
20298	x0021	worker278	document8605	-1	1
20298	x0021	worker278	document8606	-1	1
20298	x0021	worker507	document8602	0	0
20298	x0021	worker507	document8603	-1	1
20298	x0021	worker507	document8604	-1	1
20298	x0021	worker507	document8605	-1	1
20298	x0021	worker507	document8606	-1	1
20298	x0022	worker108	document8607	-1	1
20298	x0022	worker108	document8608	-1	1
20298	x0022	worker108	document8609	-1	1
20298	x0022	worker305	document8607	-1	1
20298	x0022	worker305	document8608	-1	1
20298	x0022	worker305	document8609	-1	1
20298	x0022	worker305	document8610	-1	1
20298	x0022	worker352	document8607	-1	1
20298	x0022	worker352	document8608	-1	1
20298	x0022	worker352	document8610	-1	1
20298	x0022	worker401	document8609	-1	1
20298	x0022	worker401	document8610	-1	1
20298	x0022	worker458	document8607	-1	1
20298	x0022	worker458	document8608	-1	1
20298	x0022	worker458	document8609	-1	0
20298	x0022	worker458	document8610	-1	0
20298	x0023	worker108	document8611	-1	1
20298	x0023	worker108	document8612	1	1
20298	x0023	worker108	document8613	-1	1
20298	x0023	worker108	document8614	-1	1
20298	x0023	worker108	document8615	-1	1
20298	x0023	worker208	document8611	-1	0
20298	x0023	worker208	document8612	1	0
20298	x0023	worker208	document8613	-1	1
20298	x0023	worker208	document8614	-1	1
20298	x0023	worker208	document8615	-1	0
20298	x0023	worker28	document8611	-1	0
20298	x0023	worker28	document8612	1	0
20298	x0023	worker28	document8613	-1	0
20298	x0023	worker28	document8614	-1	0
20298	x0023	worker28	document8615	-1	1
20298	x0023	worker338	document8611	-1	0
20298	x0023	worker57	document8611	-1	0
20298	x0023	worker57	document8612	1	0
20298	x0023	worker57	document8613	-1	0
20298	x0023	worker57	document8614	-1	0
20298	x0023	worker57	document8615	-1	0
20298	x0024	worker118	document8616	-1	0
20298	x0024	worker118	document8617	-1	1
20298	x0024	worker118	document8618	-1	1
20298	x0024	worker118	document8619	-1	1
20298	x0024	worker236	document8616	-1	0
20298	x0024	worker236	document8617	-1	0
20298	x0024	worker236	document8618	-1	1
20298	x0024	worker236	document8619	-1	1
20298	x0024	worker278	document8616	-1	1
20298	x0024	worker278	document8617	-1	1
20298	x0024	worker278	document8618	-1	1
20298	x0024	worker278	document8619	-1	1
20298	x0024	worker280	document8616	-1	1
20298	x0024	worker280	document8617	-1	1
20298	x0024	worker280	document8618	-1	1
20298	x0024	worker280	document8619	-1	1
20298	x0024	worker2	document8616	-1	0
20298	x0024	worker2	document8617	-1	1
20298	x0024	worker2	document8618	-1	0
20298	x0024	worker2	document8619	-1	0
20298	x0025	worker103	document8620	-1	1
20298	x0025	worker103	document8621	-1	1
20298	x0025	worker103	document8622	-1	1
20298	x0025	worker103	document8623	0	1
20298	x0025	worker103	document8624	-1	1
20298	x0025	worker108	document8620	-1	1
20298	x0025	worker108	document8621	-1	1
20298	x0025	worker108	document8622	-1	1
20298	x0025	worker108	document8623	0	1
20298	x0025	worker108	document8624	-1	1
20298	x0025	worker275	document8620	-1	1
20298	x0025	worker275	document8621	-1	1
20298	x0025	worker275	document8622	-1	1
20298	x0025	worker275	document8624	-1	1
20298	x0025	worker401	document8620	-1	1
20298	x0025	worker401	document8621	-1	0
20298	x0025	worker508	document8620	-1	1
20298	x0025	worker508	document8621	-1	1
20298	x0025	worker508	document8622	-1	1
20298	x0025	worker508	document8624	-1	1
20298	x0026	worker108	document8625	-1	1
20298	x0026	worker108	document8626	-1	1
20298	x0026	worker108	document8627	-1	1
20298	x0026	worker108	document8628	-1	1
20298	x0026	worker267	document8625	-1	0
20298	x0026	worker267	document8626	-1	1
20298	x0026	worker267	document8627	-1	1
20298	x0026	worker267	document8628	-1	1
20298	x0026	worker32	document8625	-1	0
20298	x0026	worker32	document8626	-1	0
20298	x0026	worker32	document8627	-1	0
20298	x0026	worker32	document8628	-1	1
20298	x0026	worker351	document8625	-1	1
20298	x0026	worker351	document8626	-1	1
20298	x0026	worker351	document8627	-1	1
20298	x0026	worker351	document8628	-1	1
20298	x0026	worker483	document8625	-1	0
20298	x0026	worker483	document8626	-1	0
20298	x0026	worker483	document8627	-1	1
20298	x0026	worker483	document8628	-1	0
20298	x0027	worker108	document8629	-1	1
20298	x0027	worker108	document8630	-1	1
20298	x0027	worker108	document8631	-1	1
20298	x0027	worker108	document8632	-1	1
20298	x0027	worker140	document8629	-1	1
20298	x0027	worker140	document8630	-1	1
20298	x0027	worker140	document8631	-1	1
20298	x0027	worker140	document8632	-1	1
20298	x0027	worker275	document8629	-1	1
20298	x0027	worker275	document8630	-1	1
20298	x0027	worker280	document8629	-1	1
20298	x0027	worker280	document8630	-1	1
20298	x0027	worker280	document8631	-1	1
20298	x0027	worker280	document8632	-1	1
20298	x0027	worker401	document8629	-1	0
20298	x0027	worker401	document8630	-1	0
20298	x0028	worker103	document8633	-1	1
20298	x0028	worker103	document8634	-1	1
20298	x0028	worker103	document8635	-1	1
20298	x0028	worker103	document8636	-1	1
20298	x0028	worker103	document8637	1	1
20298	x0028	worker108	document8633	-1	1
20298	x0028	worker108	document8634	-1	1
20298	x0028	worker108	document8635	-1	1
20298	x0028	worker108	document8636	-1	1
20298	x0028	worker108	document8637	1	1
20298	x0028	worker118	document8633	-1	0
20298	x0028	worker118	document8634	-1	0
20298	x0028	worker118	document8635	-1	0
20298	x0028	worker118	document8636	-1	1
20298	x0028	worker118	document8637	1	0
20298	x0028	worker278	document8633	-1	1
20298	x0028	worker278	document8634	-1	1
20298	x0028	worker278	document8637	1	0
20298	x0028	worker32	document8633	-1	0
20298	x0028	worker32	document8634	-1	1
20298	x0028	worker32	document8635	-1	0
20298	x0028	worker32	document8636	-1	1
20298	x0028	worker32	document8637	1	1
20298	x0029	worker101	document8638	-1	1
20298	x0029	worker101	document8639	-1	1
20298	x0029	worker101	document8640	-1	1
20298	x0029	worker101	document8641	-1	1
20298	x0029	worker108	document8638	-1	1
20298	x0029	worker108	document8639	-1	1
20298	x0029	worker108	document8640	-1	1
20298	x0029	worker108	document8641	-1	1
20298	x0029	worker118	document8638	-1	0
20298	x0029	worker118	document8639	-1	1
20298	x0029	worker118	document8640	-1	0
20298	x0029	worker118	document8641	-1	1
20298	x0029	worker236	document8638	-1	0
20298	x0029	worker236	document8639	-1	0
20298	x0029	worker236	document8640	-1	0
20298	x0029	worker236	document8641	-1	0
20298	x0029	worker388	document8638	-1	1
20298	x0029	worker388	document8639	-1	1
20298	x0029	worker388	document8640	-1	0
20298	x0029	worker388	document8641	-1	1
20298	x0030	worker108	document8642	-1	1
20298	x0030	worker108	document8643	-1	1
20298	x0030	worker108	document8644	1	1
20298	x0030	worker108	document8645	-1	1
20298	x0030	worker108	document8646	-1	1
20298	x0030	worker160	document8642	-1	0
20298	x0030	worker160	document8643	-1	0
20298	x0030	worker160	document8644	1	0
20298	x0030	worker160	document8645	-1	1
20298	x0030	worker160	document8646	-1	0
20298	x0030	worker343	document8642	-1	0
20298	x0030	worker343	document8643	-1	0
20298	x0030	worker343	document8644	1	0
20298	x0030	worker343	document8646	-1	0
20298	x0030	worker362	document8642	-1	1
20298	x0030	worker362	document8643	-1	1
20298	x0030	worker362	document8644	1	1
20298	x0030	worker362	document8645	-1	1
20298	x0030	worker362	document8646	-1	1
20298	x0030	worker445	document8642	-1	1
20298	x0030	worker445	document8643	-1	1
20298	x0030	worker445	document8644	1	1
20298	x0030	worker445	document8645	-1	1
20298	x0030	worker445	document8646	-1	1
20298	x0031	worker108	document8647	-1	1
20298	x0031	worker108	document8648	-1	1
20298	x0031	worker108	document8649	-1	1
20298	x0031	worker108	document8650	-1	1
20298	x0031	worker13	document8647	-1	1
20298	x0031	worker13	document8648	-1	0
20298	x0031	worker13	document8649	-1	1
20298	x0031	worker13	document8650	-1	0
20298	x0031	worker303	document8647	-1	1
20298	x0031	worker303	document8648	-1	1
20298	x0031	worker303	document8649	-1	1
20298	x0031	worker303	document8650	-1	1
20298	x0031	worker325	document8647	-1	0
20298	x0031	worker325	document8648	-1	0
20298	x0031	worker325	document8649	-1	1
20298	x0031	worker325	document8650	-1	1
20298	x0031	worker455	document8647	-1	1
20298	x0031	worker455	document8648	-1	1
20298	x0031	worker455	document8649	-1	1
20298	x0031	worker455	document8650	-1	1
20298	x0032	worker103	document8651	-1	1
20298	x0032	worker103	document8652	1	1
20298	x0032	worker103	document8653	-1	1
20298	x0032	worker103	document8654	-1	1
20298	x0032	worker103	document8655	-1	0
20298	x0032	worker108	document8651	-1	1
20298	x0032	worker108	document8652	1	1
20298	x0032	worker108	document8653	-1	1
20298	x0032	worker108	document8654	-1	1
20298	x0032	worker108	document8655	-1	1
20298	x0032	worker210	document8651	-1	0
20298	x0032	worker210	document8652	1	1
20298	x0032	worker210	document8653	-1	1
20298	x0032	worker210	document8654	-1	1
20298	x0032	worker210	document8655	-1	1
20298	x0032	worker280	document8651	-1	1
20298	x0032	worker280	document8652	1	1
20298	x0032	worker280	document8653	-1	1
20298	x0032	worker280	document8654	-1	1
20298	x0032	worker280	document8655	-1	1
20298	x0032	worker343	document8651	-1	0
20298	x0032	worker343	document8652	1	0
20298	x0032	worker343	document8653	-1	1
20298	x0033	worker101	document8656	-1	1
20298	x0033	worker101	document8657	-1	1
20298	x0033	worker101	document8658	-1	1
20298	x0033	worker101	document8659	-1	1
20298	x0033	worker280	document8656	-1	1
20298	x0033	worker280	document8657	-1	1
20298	x0033	worker280	document8658	-1	1
20298	x0033	worker280	document8659	-1	1
20298	x0033	worker345	document8656	-1	1
20298	x0033	worker441	document8656	-1	0
20298	x0033	worker441	document8657	-1	1
20298	x0033	worker441	document8658	-1	1
20298	x0033	worker441	document8659	-1	1
20298	x0033	worker509	document8656	-1	1
20298	x0033	worker509	document8657	-1	1
20298	x0033	worker509	document8658	-1	1
20298	x0033	worker509	document8659	-1	1
20298	x0034	worker101	document8660	-1	1
20298	x0034	worker101	document8661	-1	1
20298	x0034	worker101	document8662	-1	1
20298	x0034	worker101	document8663	-1	1
20298	x0034	worker108	document8660	-1	1
20298	x0034	worker108	document8661	-1	1
20298	x0034	worker108	document8662	-1	1
20298	x0034	worker280	document8660	-1	1
20298	x0034	worker280	document8661	-1	1
20298	x0034	worker280	document8662	-1	1
20298	x0034	worker280	document8663	-1	1
20298	x0034	worker318	document8660	-1	1
20298	x0034	worker318	document8661	-1	1
20298	x0034	worker318	document8662	-1	1
20298	x0034	worker318	document8663	-1	1
20298	x0034	worker363	document8660	-1	1
20298	x0034	worker363	document8661	-1	1
20298	x0034	worker363	document8662	-1	1
20298	x0034	worker363	document8663	-1	1
20298	x0035	worker108	document8664	-1	1
20298	x0035	worker108	document8665	-1	1
20298	x0035	worker108	document8666	-1	1
20298	x0035	worker108	document8667	-1	1
20298	x0035	worker185	document8664	-1	0
20298	x0035	worker185	document8665	-1	0
20298	x0035	worker185	document8666	-1	1
20298	x0035	worker185	document8667	-1	0
20298	x0035	worker208	document8664	-1	1
20298	x0035	worker208	document8665	-1	1
20298	x0035	worker208	document8666	-1	1
20298	x0035	worker208	document8667	-1	1
20298	x0035	worker294	document8664	-1	0
20298	x0035	worker294	document8665	-1	0
20298	x0035	worker510	document8664	-1	1
20298	x0035	worker510	document8665	-1	1
20298	x0035	worker510	document8666	-1	1
20298	x0035	worker510	document8667	-1	1
20298	x0036	worker101	document8524	-1	1
20298	x0036	worker101	document8668	-1	1
20298	x0036	worker101	document8669	-1	1
20298	x0036	worker101	document8670	-1	1
20298	x0036	worker101	document8671	-1	1
20298	x0036	worker108	document8524	-1	1
20298	x0036	worker108	document8668	-1	1
20298	x0036	worker108	document8669	-1	1
20298	x0036	worker108	document8670	-1	1
20298	x0036	worker266	document8524	-1	1
20298	x0036	worker266	document8668	-1	1
20298	x0036	worker266	document8669	-1	1
20298	x0036	worker266	document8671	-1	1
20298	x0036	worker267	document8524	-1	0
20298	x0036	worker267	document8668	-1	1
20298	x0036	worker267	document8669	-1	1
20298	x0036	worker267	document8670	-1	1
20298	x0036	worker267	document8671	-1	1
20298	x0036	worker294	document8524	-1	0
20298	x0036	worker294	document8668	-1	1
20298	x0036	worker294	document8669	-1	0
20298	x0036	worker294	document8670	-1	0
20298	x0036	worker294	document8671	-1	0
20298	x0037	worker108	document8672	-1	1
20298	x0037	worker108	document8673	0	1
20298	x0037	worker108	document8674	-1	1
20298	x0037	worker108	document8675	-1	1
20298	x0037	worker108	document8676	-1	1
20298	x0037	worker140	document8672	-1	1
20298	x0037	worker140	document8673	0	1
20298	x0037	worker140	document8674	-1	1
20298	x0037	worker140	document8675	-1	1
20298	x0037	worker140	document8676	-1	1
20298	x0037	worker294	document8672	-1	1
20298	x0037	worker294	document8673	0	0
20298	x0037	worker294	document8674	-1	0
20298	x0037	worker294	document8675	-1	1
20298	x0037	worker294	document8676	-1	0
20298	x0037	worker441	document8672	-1	1
20298	x0037	worker441	document8673	0	0
20298	x0037	worker441	document8674	-1	1
20298	x0037	worker441	document8675	-1	1
20298	x0037	worker441	document8676	-1	0
20298	x0037	worker511	document8672	-1	1
20298	x0037	worker511	document8674	-1	0
20298	x0037	worker511	document8675	-1	1
20298	x0037	worker511	document8676	-1	1
20298	x0038	worker108	document8677	1	1
20298	x0038	worker108	document8678	-1	1
20298	x0038	worker108	document8679	-1	1
20298	x0038	worker108	document8680	-1	1
20298	x0038	worker108	document8681	-1	1
20298	x0038	worker267	document8677	1	1
20298	x0038	worker267	document8678	-1	1
20298	x0038	worker267	document8679	-1	1
20298	x0038	worker267	document8680	-1	0
20298	x0038	worker267	document8681	-1	1
20298	x0038	worker302	document8677	1	1
20298	x0038	worker32	document8677	1	0
20298	x0038	worker32	document8678	-1	0
20298	x0038	worker32	document8679	-1	0
20298	x0038	worker32	document8680	-1	0
20298	x0038	worker32	document8681	-1	0
20298	x0038	worker339	document8677	1	1
20298	x0038	worker339	document8678	-1	1
20298	x0038	worker339	document8679	-1	1
20298	x0038	worker339	document8680	-1	1
20298	x0038	worker339	document8681	-1	1
20298	x0039	worker121	document8595	1	0
20298	x0039	worker121	document8682	-1	0
20298	x0039	worker121	document8683	-1	0
20298	x0039	worker121	document8684	-1	0
20298	x0039	worker121	document8685	-1	0
20298	x0039	worker179	document8595	1	1
20298	x0039	worker179	document8682	-1	1
20298	x0039	worker179	document8683	-1	0
20298	x0039	worker179	document8684	-1	1
20298	x0039	worker179	document8685	-1	0
20298	x0039	worker322	document8595	1	1
20298	x0039	worker322	document8682	-1	1
20298	x0039	worker322	document8683	-1	1
20298	x0039	worker322	document8684	-1	1
20298	x0039	worker322	document8685	-1	0
20298	x0039	worker32	document8595	1	0
20298	x0039	worker32	document8682	-1	1
